"lfdn","tester","dispcode","loop","loopnumber","le_nr","le_text","L1_MFN","L2_MFN","L3_MFN","L4_MFN","L2_AssoziationSkala","L1_AssoziationSkala","L3_AssoziationSkala","L4_AssoziationSkala","duration","lastaccs","frstmail","Liste","MFN","Assoziation"
829,0,31,7579884,5,14,"Geizhals",1,-77,-77,-77,-77,3,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",3
829,0,31,7579884,6,28,"Mitglied",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,7,13,"Gast",1,-77,-77,-77,-77,2,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",2
829,0,31,7579884,8,20,"Flüchtling",1,-77,-77,-77,-77,4,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",4
829,0,31,7579884,9,19,"Geisel",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,10,17,"Laufwunder",1,-77,-77,-77,-77,2,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",2
829,0,31,7579884,11,12,"Klatschbase",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,12,9,"Wunderkind",2,-77,-77,-77,-77,3,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"w",3
829,0,31,7579884,13,29,"Model",2,-77,-77,-77,-77,5,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"w",5
829,0,31,7579884,14,22,"Neuzugang",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,15,16,"Gegenüber",1,-77,-77,-77,-77,1,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",1
829,0,31,7579884,16,5,"Fuchs",1,-77,-77,-77,-77,4,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",4
829,0,31,7579884,17,3,"Fachkraft",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,18,1,"Autorität",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,19,4,"Assistenz",1,-77,-77,-77,-77,2,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",2
829,0,31,7579884,20,21,"Insasse",1,-77,-77,-77,-77,4,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",4
829,0,31,7579884,21,15,"Fratz",1,-77,-77,-77,-77,4,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",4
829,0,31,7579884,22,11,"Hoheit",2,-77,-77,-77,-77,2,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"w",2
829,0,31,7579884,23,7,"Babysitter",2,-77,-77,-77,-77,3,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"w",3
829,0,31,7579884,24,8,"Jahrhunderttalent",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,25,27,"Hippie",1,-77,-77,-77,-77,4,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",4
829,0,31,7579884,26,2,"Hauptfigur",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,27,6,"Star",3,-77,-77,-77,-77,-77,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"n",NA
829,0,31,7579884,28,25,"Clown",1,-77,-77,-77,-77,2,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",2
829,0,31,7579884,29,26,"Nerd",1,-77,-77,-77,-77,4,-77,-77,323,"2025-04-08 12:02:30","0000-00-00 00:00:00",1,"m",4
830,0,31,7579893,1,4,"Racker",-77,-77,1,-77,-77,-77,4,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",4
830,0,31,7579893,2,5,"Spaßvogel",-77,-77,1,-77,-77,-77,4,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",4
830,0,31,7579893,3,16,"Popstar",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,4,13,"Koryphäe",-77,-77,2,-77,-77,-77,4,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"w",4
830,0,31,7579893,5,12,"Unschuldslamm",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,6,6,"Vormund",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,7,18,"Unikum",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,8,23,"Aushängeschild",-77,-77,2,-77,-77,-77,2,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"w",2
830,0,31,7579893,9,26,"Barkeeper",-77,-77,1,-77,-77,-77,3,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",3
830,0,31,7579893,10,28,"Laie",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,11,9,"Nesthäkchen",-77,-77,2,-77,-77,-77,2,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"w",2
830,0,31,7579893,12,3,"Diva",-77,-77,2,-77,-77,-77,4,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"w",4
830,0,31,7579893,13,11,"Kind",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,14,22,"Rotschopf",-77,-77,2,-77,-77,-77,1,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"w",1
830,0,31,7579893,15,20,"Aushilfe",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,16,25,"Schnapsdrossel",-77,-77,1,-77,-77,-77,3,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",3
830,0,31,7579893,17,29,"Ausnahmetalent",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,18,8,"Balg",-77,-77,1,-77,-77,-77,2,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",2
830,0,31,7579893,19,7,"Trotzkopf",-77,-77,1,-77,-77,-77,3,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",3
830,0,31,7579893,20,24,"Idol",-77,-77,1,-77,-77,-77,2,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",2
830,0,31,7579893,21,2,"Berühmtheit",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,22,19,"Memme",-77,-77,1,-77,-77,-77,2,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",2
830,0,31,7579893,23,21,"Feigling",-77,-77,1,-77,-77,-77,2,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",2
830,0,31,7579893,24,14,"Ahne",-77,-77,1,-77,-77,-77,3,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",3
830,0,31,7579893,25,10,"Opfer",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,26,15,"Portier",-77,-77,1,-77,-77,-77,4,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"m",4
830,0,31,7579893,27,1,"Lehrkraft",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,28,17,"Tier",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
830,0,31,7579893,29,27,"Azubi",-77,-77,3,-77,-77,-77,-77,-77,281,"2025-04-08 12:02:40","0000-00-00 00:00:00",3,"n",NA
831,0,31,7579889,1,28,"Original",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,2,18,"Bankier",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,3,22,"Patenkind",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,4,4,"Passagier",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,5,7,"Talent",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,6,5,"Mündel",-77,1,-77,-77,3,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",3
831,0,31,7579889,7,21,"Teenager",-77,2,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"w",4
831,0,31,7579889,8,15,"Mannequin",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,9,8,"Leitung",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,10,10,"Haushaltshilfe",-77,2,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"w",4
831,0,31,7579889,11,3,"Vorstand",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,12,25,"Klatschtante",-77,2,-77,-77,5,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"w",5
831,0,31,7579889,13,12,"Zögling",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,14,6,"Leichtgewicht",-77,1,-77,-77,3,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",3
831,0,31,7579889,15,20,"Fan",-77,2,-77,-77,3,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"w",3
831,0,31,7579889,16,17,"Waise",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,17,23,"Geschöpf",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,18,27,"Urahne",-77,1,-77,-77,3,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",3
831,0,31,7579889,19,2,"Jockey",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,20,13,"Influencer",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,21,11,"Gangster",-77,1,-77,-77,5,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",5
831,0,31,7579889,22,9,"Führungskraft",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,23,1,"Begleitung",-77,2,-77,-77,3,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"w",3
831,0,31,7579889,24,19,"Filmstar",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,25,14,"Vorbild",-77,1,-77,-77,3,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",3
831,0,31,7579889,26,24,"Wache",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
831,0,31,7579889,27,29,"Phänomen",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,28,16,"Person",-77,3,-77,-77,-77,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"n",NA
831,0,31,7579889,29,26,"Freak",-77,1,-77,-77,4,-77,-77,-77,245,"2025-04-08 12:07:04","0000-00-00 00:00:00",2,"m",4
832,0,31,7579900,1,26,"Snob",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,2,8,"Vertretung",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,3,2,"Boss",-77,-77,-77,1,-77,-77,-77,2,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"m",2
832,0,31,7579900,4,13,"Schlitzohr",-77,-77,-77,1,-77,-77,-77,3,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"m",3
832,0,31,7579900,5,28,"Gör",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,6,19,"Oberhaupt",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,7,1,"Kultfigur",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,8,29,"Tennis-Ass",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,9,12,"Monster",-77,-77,-77,1,-77,-77,-77,2,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"m",2
832,0,31,7579900,10,11,"Newbie",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,11,10,"Mensch",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,12,25,"Blödian",-77,-77,-77,1,-77,-77,-77,4,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"m",4
832,0,31,7579900,13,27,"Glückskind",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,14,20,"Genie",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,15,6,"Scheusal",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,16,9,"Kauz",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,17,21,"Lebewesen",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,18,15,"Nachwuchstalent",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,19,18,"Superstar",-77,-77,-77,2,-77,-77,-77,1,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"w",1
832,0,31,7579900,20,4,"Schatz",-77,-77,-77,2,-77,-77,-77,2,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"w",2
832,0,31,7579900,21,23,"Legende",-77,-77,-77,1,-77,-77,-77,2,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"m",2
832,0,31,7579900,22,16,"Bedienung",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,23,7,"Ikone",-77,-77,-77,1,-77,-77,-77,1,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"m",1
832,0,31,7579900,24,5,"Ferkel",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,25,17,"Lehrling",-77,-77,-77,1,-77,-77,-77,2,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"m",2
832,0,31,7579900,26,24,"Beirat",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,27,3,"Junkie",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
832,0,31,7579900,28,22,"Hilfskraft",-77,-77,-77,2,-77,-77,-77,1,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"w",1
832,0,31,7579900,29,14,"Individuum",-77,-77,-77,3,-77,-77,-77,-77,264,"2025-04-08 12:11:30","0000-00-00 00:00:00",4,"n",NA
834,0,31,7579889,1,1,"Begleitung",-77,2,-77,-77,2,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"w",2
834,0,31,7579889,2,23,"Geschöpf",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,3,16,"Person",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,4,27,"Urahne",-77,1,-77,-77,2,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",2
834,0,31,7579889,5,9,"Führungskraft",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,6,4,"Passagier",-77,1,-77,-77,4,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",4
834,0,31,7579889,7,24,"Wache",-77,1,-77,-77,3,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",3
834,0,31,7579889,8,13,"Influencer",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,9,5,"Mündel",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,10,26,"Freak",-77,1,-77,-77,1,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",1
834,0,31,7579889,11,14,"Vorbild",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,12,25,"Klatschtante",-77,2,-77,-77,3,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"w",3
834,0,31,7579889,13,15,"Mannequin",-77,1,-77,-77,2,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",2
834,0,31,7579889,14,3,"Vorstand",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,15,29,"Phänomen",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,16,17,"Waise",-77,1,-77,-77,4,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",4
834,0,31,7579889,17,11,"Gangster",-77,1,-77,-77,5,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",5
834,0,31,7579889,18,28,"Original",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,19,6,"Leichtgewicht",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,20,20,"Fan",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,21,21,"Teenager",-77,1,-77,-77,3,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",3
834,0,31,7579889,22,10,"Haushaltshilfe",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,23,19,"Filmstar",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,24,8,"Leitung",-77,1,-77,-77,2,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",2
834,0,31,7579889,25,22,"Patenkind",-77,1,-77,-77,3,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",3
834,0,31,7579889,26,18,"Bankier",-77,1,-77,-77,2,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",2
834,0,31,7579889,27,2,"Jockey",-77,1,-77,-77,2,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"m",2
834,0,31,7579889,28,12,"Zögling",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
834,0,31,7579889,29,7,"Talent",-77,3,-77,-77,-77,-77,-77,-77,231,"2025-04-08 12:14:26","0000-00-00 00:00:00",2,"n",NA
833,0,31,7579900,1,3,"Junkie",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,2,24,"Beirat",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,3,21,"Lebewesen",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,4,28,"Gör",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,5,8,"Vertretung",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,6,4,"Schatz",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,7,17,"Lehrling",-77,-77,-77,1,-77,-77,-77,2,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",2
833,0,31,7579900,8,2,"Boss",-77,-77,-77,1,-77,-77,-77,4,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",4
833,0,31,7579900,9,11,"Newbie",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,10,1,"Kultfigur",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,11,29,"Tennis-Ass",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,12,13,"Schlitzohr",-77,-77,-77,1,-77,-77,-77,4,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",4
833,0,31,7579900,13,20,"Genie",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,14,5,"Ferkel",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,15,9,"Kauz",-77,-77,-77,1,-77,-77,-77,4,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",4
833,0,31,7579900,16,23,"Legende",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,17,14,"Individuum",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,18,6,"Scheusal",-77,-77,-77,1,-77,-77,-77,3,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",3
833,0,31,7579900,19,18,"Superstar",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,20,26,"Snob",-77,-77,-77,1,-77,-77,-77,3,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",3
833,0,31,7579900,21,16,"Bedienung",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,22,10,"Mensch",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,23,7,"Ikone",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,24,27,"Glückskind",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,25,22,"Hilfskraft",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
833,0,31,7579900,26,12,"Monster",-77,-77,-77,1,-77,-77,-77,4,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",4
833,0,31,7579900,27,25,"Blödian",-77,-77,-77,1,-77,-77,-77,5,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",5
833,0,31,7579900,28,19,"Oberhaupt",-77,-77,-77,1,-77,-77,-77,3,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"m",3
833,0,31,7579900,29,15,"Nachwuchstalent",-77,-77,-77,3,-77,-77,-77,-77,358,"2025-04-08 12:16:11","0000-00-00 00:00:00",4,"n",NA
837,0,31,7579889,1,13,"Influencer",-77,2,-77,-77,4,-77,-77,-77,203,"2025-04-08 12:19:57","0000-00-00 00:00:00",2,"w",4
837,0,31,7579889,2,25,"Klatschtante",-77,2,-77,-77,5,-77,-77,-77,203,"2025-04-08 12:19:57","0000-00-00 00:00:00",2,"w",5
837,0,31,7579889,3,24,"Wache",-77,1,-77,-77,4,-77,-77,-77,203,"2025-04-08 12:19:57","0000-00-00 00:00:00",2,"m",4
